1,1,245.78696,177.169,20,20,-1,-1,-1,-1
1,2,228.60356,122.96816999999999,20,20,-1,-1,-1,-1
2,1,246.50122,178.42801,20,20,-1,-1,-1,-1
2,2,229.25954,123.92993000000001,20,20,-1,-1,-1,-1
3,1,246.21918,177.2706,20,20,-1,-1,-1,-1
3,2,227.78291,123.60900000000001,20,20,-1,-1,-1,-1
4,1,245.1244,179.42395,20,20,-1,-1,-1,-1
4,2,226.99043,125.90404000000001,20,20,-1,-1,-1,-1
5,1,242.77605,179.44766,20,20,-1,-1,-1,-1
5,2,224.47781,126.78847999999999,20,20,-1,-1,-1,-1
6,1,243.04448,179.25934,20,20,-1,-1,-1,-1
6,2,224.97871,127.00156000000001,20,20,-1,-1,-1,-1
7,1,243.24568,181.0791,20,20,-1,-1,-1,-1
7,2,225.50453,128.66943,20,20,-1,-1,-1,-1
8,1,240.79158,182.57709,20,20,-1,-1,-1,-1
8,2,223.94637,130.33492,20,20,-1,-1,-1,-1
9,1,240.56416,181.46295,20,20,-1,-1,-1,-1
9,2,223.18414,129.50946,20,20,-1,-1,-1,-1
10,1,240.47212,180.81042,20,20,-1,-1,-1,-1
10,2,223.06313,128.30911,20,20,-1,-1,-1,-1
11,1,240.06795,180.0824,20,20,-1,-1,-1,-1
11,2,223.05403,127.14089999999999,20,20,-1,-1,-1,-1
12,1,239.53035,179.31403,20,20,-1,-1,-1,-1
12,2,221.14397,127.01112,20,20,-1,-1,-1,-1
13,1,240.4847,178.9321,20,20,-1,-1,-1,-1
13,2,222.2141,126.25272000000001,20,20,-1,-1,-1,-1
14,1,242.1577,176.03955,20,20,-1,-1,-1,-1
14,2,224.60794,123.21556000000001,20,20,-1,-1,-1,-1
15,1,243.20253,175.28308,20,20,-1,-1,-1,-1
15,2,225.39003,122.15272999999999,20,20,-1,-1,-1,-1
16,1,244.69124,176.93274,20,20,-1,-1,-1,-1
16,2,226.98297,123.4873,20,20,-1,-1,-1,-1
17,1,245.28023,178.55923,20,20,-1,-1,-1,-1
17,2,227.29613,124.27654999999999,20,20,-1,-1,-1,-1
18,1,243.90462,176.68002,20,20,-1,-1,-1,-1
18,2,226.30074,122.26706999999999,20,20,-1,-1,-1,-1
19,1,244.17752,174.73022,20,20,-1,-1,-1,-1
19,2,226.27167,120.95501999999999,20,20,-1,-1,-1,-1
20,1,244.54774,175.06165,20,20,-1,-1,-1,-1
20,2,226.41278,121.67348000000001,20,20,-1,-1,-1,-1
21,1,244.88797,174.63754,20,20,-1,-1,-1,-1
21,2,226.76976,121.23695000000001,20,20,-1,-1,-1,-1
22,1,244.50905,175.53345,20,20,-1,-1,-1,-1
22,2,226.40233,122.20975999999999,20,20,-1,-1,-1,-1
23,1,245.25299,174.93338,20,20,-1,-1,-1,-1
23,2,227.49666,121.38990000000001,20,20,-1,-1,-1,-1
24,1,245.88762,175.78278,20,20,-1,-1,-1,-1
24,2,228.20915,121.75931,20,20,-1,-1,-1,-1
25,1,245.19283,176.42264,20,20,-1,-1,-1,-1
25,2,228.16162,122.27206000000001,20,20,-1,-1,-1,-1
